SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
SRM:4199:0005,Ind Sport & Recreation Field Experience,Michael Winker - Primary Instructor,Anna Jensen - Course Supervisor,-,2.0,-,-,8.0,-,-,1.0,-,-,1.0,-,-,1.0,Summer,2023,1
SSTP:1001:0001,Secondary Student Training Program,Ashlee Donithan - Primary Instructor,,-,44.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Summer,2023,1
SSTP:1001:0EXW,Secondary Student Training Program,Ashlee Donithan - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,1.0,-,-,0.0,Summer,2023,1
SSW:3729:0EXW,Substance Use and Abuse,Edwin Haycraft - Primary Instructor,,-,27.0,-,-,4.0,-,-,1.0,-,-,1.0,-,-,0.0,Summer,2023,1
SSW:5200:0EXW,Grief Work with Individuals and Families,Jaret Morlan - Primary Instructor,,-,11.0,-,-,2.0,-,-,1.0,-,-,0.0,-,-,0.0,Summer,2023,1
SSW:5250:0EXW,Resilience and Trauma Individuals,Yvonne Farley - Primary Instructor,,-,22.0,-,-,3.0,-,-,0.0,-,-,1.0,-,-,0.0,Summer,2023,1
SSW:6234:0EXA,Social Work Practice and Use of DSM,Joseph Nemmers - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Summer,2023,1
SSW:6234:0EXW,Social Work Practice and Use of DSM,Lance Clemsen - Primary Instructor,,-,28.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Summer,2023,1
SSW:7100:0EXW,Critical Thinking for Clinical Practice,Kara Houser - Primary Instructor,,-,12.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Summer,2023,1
SSW:7100:0EXY,Critical Thinking for Clinical Practice,Kara Houser - Primary Instructor,,-,6.0,-,-,3.0,-,-,2.0,-,-,1.0,-,-,0.0,Summer,2023,1
SSW:7200:0EXW,Critical Thinking for Leadership Pract,Sarah Witry - Primary Instructor,,-,16.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Summer,2023,1
SSW:7200:0EXY,Critical Thinking for Leadership Pract,Julia Kleinschmit - Primary Instructor,,-,9.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,0.0,Summer,2023,1
STAT:1020:0EXW,Elementary Statistics and Inference,Anh Nguyen - Primary Instructor,Aixin Tan - Course Supervisor,-,15.0,-,-,8.0,-,-,7.0,-,-,1.0,-,-,0.0,Summer,2023,1
WRIT:3742:0EXV,Word Power: Building English Vocabulary,Ryan Tribble - Primary Instructor,Craig Gibson - Course Supervisor,-,3.0,-,-,3.0,-,-,2.0,-,-,3.0,-,-,1.0,Summer,2023,1
